item_id,order_id,product_id,quantity,unit_price,discount_percent
I04838,O01695,P0234,5,578.17,0
I04839,O00041,P0457,4,861.33,5
I04840,O01289,P0142,2,379.47,0
I04841,O00867,P0093,3,65.76,0
I04842,O00601,P0433,4,1038.42,10
I04843,O01104,P0012,3,962.31,5
I04844,O00323,P0366,1,1068.75,5
I04845,O00664,P0118,1,765.54,15
I04846,O01683,P0025,2,850.34,10
I04847,O00999,P0050,1,1123.64,10
I04848,O01095,P0485,4,513.5,0
I04849,O01980,P0412,3,403.24,0
I04850,O01834,P0140,3,520.46,10
I04851,O00162,P0202,5,451.88,30
I04852,O00763,P0081,1,248.22,0
I04853,O01641,P0165,1,780.26,20
I04854,O01201,P0395,1,69.06,5
I04855,O01995,P0422,-3,633.62,0
I04856,O00458,P0179,3,919.12,30
I04857,O01561,P0493,1,405.27,30
I04858,O00226,P0366,3,1089.82,20
I04859,O00734,P0440,4,275.77,0
I04860,O00886,P0458,2,1003.95,0
I04861,O01331,P0491,2,971.33,10
I04862,O01721,P0210,4,1073.77,0
I04863,O01732,P0382,1,762.02,25
I04864,O01943,P0337,4,1106.02,5
I04865,O01790,P0162,1,282.31,20
I04866,O00641,P0224,1,1169.62,10
I04867,O01244,P0079,5,181.94,15
I04868,O01368,P0257,4,240.77,30
I04869,O00159,P0229,3,678.15,5
I04870,O01975,P0352,4,288.39,0
I04871,O00087,P0468,5,1090.3,0
I04872,O01877,P0056,3,517.93,15
I04873,O99908,P0376,2,526.1,30
I04874,O01052,P0077,5,990.38,25
I04875,O01217,P0286,2,105.0,0
I04876,O01835,P0144,4,828.74,0
I04877,O01137,P0198,5,1017.83,0
I04878,O00969,P0209,5,1330.11,10
I04879,O01403,P0046,3,662.6,15
I04880,O00718,P0477,1,1118.53,30
I04881,O00820,P0196,5,690.0,25
I04882,O00981,P0389,2,844.53,25
I04883,O01945,P0018,-2,247.99,20
I04884,O01483,P0081,5,295.62,0
I04885,O01772,P0345,3,140.78,20
I04886,O00939,P0080,2,92.33,10
I04887,O00955,P0216,5,59.95,5
I04888,O01600,P0373,1,608.19,25
I04889,O00820,P0114,5,42.06,20
I04890,O01557,P0488,5,347.55,30
I04891,O00761,P0322,1,1037.52,10
I04892,O01245,P0178,5,1305.85,5
I04893,O00163,P0211,3,31.71,15
I04894,O00073,P0247,4,520.86,15
I04895,O00856,P0270,4,202.43,10
I04896,O00692,P0036,4,628.97,0
I04897,O00726,P0044,4,42.3,0
I04898,O01630,P0180,3,1174.44,15
I04899,O00510,P0107,1,509.77,25
I04900,O01344,P0025,4,1166.62,5
I04901,O00034,P0302,1,1020.81,0
I04902,O01969,P0179,3,856.08,15
I04903,O00439,P0170,2,848.48,20
I04904,O01628,P0361,2,971.53,0
I04905,O00776,P0347,4,457.38,25
I04906,O01604,P0247,2,485.15,15
I04907,O01122,P0056,4,600.79,0
I04908,O00295,P0007,3,107.19,0
I04909,O01957,P0071,3,1239.36,10
I04910,O00119,P0481,-5,947.08,10
I04911,O01039,P0303,1,439.26,30
I04912,O01727,P0301,2,945.42,30
I04913,O01293,P0434,4,14.6,5
I04914,O00277,P0267,3,1052.53,15
I04915,O00028,P0050,2,953.38,10
I04916,O01582,P0128,1,162.86,0
I04917,O00597,P0016,2,756.68,10
I04918,O01267,P0081,2,273.74,0
I04919,O01463,P0252,3,735.9,0
I04920,O01160,P0225,4,1172.37,10
I04921,O00794,P0139,2,1025.25,25
I04922,O00399,P0318,3,1010.36,0
I04923,O00774,P0268,2,881.59,0
I04924,O01594,P0173,3,247.1,15
I04925,O00261,P0029,2,705.5,0
I04926,O01954,P0067,3,105.15,0
I04927,O00959,P0191,4,1004.44,0
I04928,O01351,P0095,3,726.5,25
I04929,O01692,P0289,3,188.31,0
I04930,O01289,P0473,2,421.43,25
I04931,O00690,P0452,1,1291.13,15
I04932,O01454,P0207,5,527.11,0
I04933,O01187,P0436,2,465.03,20
I04934,O01580,P0270,3,205.5,20
I04935,O01196,P0326,5,1203.94,15
I04936,O00170,P0410,3,146.18,0
I04937,O00662,P0243,5,851.39,10
I04938,O00031,P0156,2,151.07,0
I04939,O01422,P0410,5,198.38,0
I04940,O01713,P0129,4,1013.02,5
I04941,O01779,P0371,4,14.17,5
I04942,O00752,P0237,1,689.23,5
I04943,O01712,P0483,1,111.79,25
I04944,O00779,P0017,4,1181.45,30
I04945,O00540,P0416,1,594.29,30
I04946,O01176,P0391,4,129.8,0
I04947,O00541,P0197,4,593.89,0
I04948,O01707,P0448,1,770.68,0
I04949,O01638,P0418,5,1199.16,0
I04950,O01942,P0376,4,581.14,30
I04951,O01488,P0074,-4,1172.85,15
I04952,O01592,P0287,2,862.93,10
I04953,O00452,P0033,3,1372.36,0
I04954,O01548,P0144,1,619.72,25
I04955,O01757,P0054,5,365.42,0
I04956,O00701,P0160,1,498.92,5
I04957,O00238,P0081,4,242.31,30
I04958,O00639,P0343,4,767.71,0
I04959,O00003,P0258,5,102.19,10
I04960,O01849,P0406,4,678.52,20
I04961,O01675,P0052,5,946.58,20
I04962,O00045,P0270,2,178.09,0
I04963,O00725,P0135,4,190.98,10
I04964,O01939,P0162,2,327.65,20
I04965,O00968,P0168,5,547.09,10
I04966,O01487,P0405,3,765.79,0
I04967,O01920,P0114,4,45.45,10
I04968,O01190,P0133,5,1190.55,25
I04969,O01931,P0231,2,396.82,5
I04970,O00469,P0312,4,336.08,30
I04971,O01671,P0148,4,599.87,10
I04972,O00790,P0037,1,904.84,5
I04973,O01657,P0086,4,880.41,10
I04974,O01440,P0120,5,938.37,0
I04975,O01942,P0179,4,842.43,5
I04976,O00075,P0045,1,1225.51,0
I04977,O01319,P0274,-3,1020.79,10
I04978,O00340,P0209,3,1249.38,5
I04979,O01907,P0203,3,431.98,0
I04980,O00596,P0032,5,1059.26,15
I04981,O01796,P0238,5,701.4,15
I04982,O01196,P0397,5,628.57,30
I04983,O01059,P0140,1,606.77,20
I04984,O00505,P0007,4,108.93,0
I04985,O01887,P0013,4,433.3,20
I04986,O00911,P0003,4,627.73,5
I04987,O01176,P0335,3,673.4,30
I04988,O01671,P0102,1,1099.84,20
I04989,O01908,P0271,-1,590.31,20
I04990,O01555,P0055,4,219.08,0
I04991,O00049,P0019,2,742.26,0
I04992,O00177,P0138,3,165.24,10
I04993,O00917,P0435,3,268.75,5
I04994,O01356,P0119,5,1033.97,10
I04995,O00834,P0340,3,965.57,10
I04996,O01163,P0482,1,285.03,20
I04997,O01677,P0398,2,219.15,5
I04998,O00003,P0185,1,134.26,10
I04999,O01200,P0317,5,1222.83,0
I05000,O00713,P0197,2,748.03,15
